Unnamed: 0	ensg	symbol	chr	start	end	strand	gene_biotype	hgnc_symbol	entrezID	mim	uniprot	alias	TSS_distance	weighted_TSS_distance	distance	weighted_distance	VEP_sum	VEP_max	CADD_sum	CADD_max	CLPP_eQTLgen_sum	CLPP_eQTLgen_max	CLPP_GTEX_eQTL_sum	CLPP_GTEX_eQTL_max	CLPP_GTEX_tissue_weighted_eQTL_sum	CLPP_GTEX_tissue_weighted_eQTL_max	max_CLPP_eQTL_eQTLCatalog_sum	max_CLPP_eQTL_eQTLCatalog_max	mean_CLPP_eQTL_eQTLCatalog_sum	mean_CLPP_eQTL_eQTLCatalog_max	max_CLPP_rQTL_eQTLCatalog_sum	max_CLPP_rQTL_eQTLCatalog_max	mean_CLPP_rQTL_eQTLCatalog_sum	mean_CLPP_rQTL_eQTLCatalog_max	HACER_CAGE_sum	HACER_CAGE_max	HACER_PRO-seq_GRO-seq_sum	HACER_PRO-seq_GRO-seq_max	cicero_sum	cicero_max	Jung_HiC_sum	Jung_HiC_max	Javierre_HiC_sum	Javierre_HiC_max	ABC_EP_sum	ABC_EP_max	ABC_CRISPR_sum	ABC_CRISPR_max	F5_ep_sum	F5_ep_max	GeneHancer_max	GeneHancer_sum	RoadmapEpi_sum	RoadmapEpi_max	EpiMap_sum	EpiMap_max	Promoter_sum	Promoter_max	MAGMA_Z	rel_TSS_distance	rel_weighted_TSS_distance	rel_distance	rel_weighted_distance	rel_VEP_sum	rel_VEP_max	rel_CADD_sum	rel_CADD_max	rel_CLPP_eQTLgen_sum	rel_CLPP_eQTLgen_max	rel_CLPP_GTEX_eQTL_sum	rel_CLPP_GTEX_eQTL_max	rel_CLPP_GTEX_tissue_weighted_eQTL_sum	rel_CLPP_GTEX_tissue_weighted_eQTL_max	rel_max_CLPP_eQTL_eQTLCatalog_sum	rel_max_CLPP_eQTL_eQTLCatalog_max	rel_mean_CLPP_eQTL_eQTLCatalog_sum	rel_mean_CLPP_eQTL_eQTLCatalog_max	rel_max_CLPP_rQTL_eQTLCatalog_sum	rel_max_CLPP_rQTL_eQTLCatalog_max	rel_mean_CLPP_rQTL_eQTLCatalog_sum	rel_mean_CLPP_rQTL_eQTLCatalog_max	rel_HACER_CAGE_sum	rel_HACER_CAGE_max	rel_HACER_PRO-seq_GRO-seq_sum	rel_HACER_PRO-seq_GRO-seq_max	rel_cicero_sum	rel_cicero_max	rel_Jung_HiC_sum	rel_Jung_HiC_max	rel_Javierre_HiC_sum	rel_Javierre_HiC_max	rel_ABC_EP_sum	rel_ABC_EP_max	rel_ABC_CRISPR_sum	rel_ABC_CRISPR_max	rel_F5_ep_sum	rel_F5_ep_max	rel_GeneHancer_max	rel_GeneHancer_sum	rel_RoadmapEpi_sum	rel_RoadmapEpi_max	rel_EpiMap_sum	rel_EpiMap_max	rel_Promoter_sum	rel_Promoter_max	rel_MAGMA_Z	rel_PoPS_Score	genes_in_locus	credset_size	genes_within_50kb	genes_within_100kb	genes_within_250kb	Highest_PIP	filename	pheno	ENSGID	PoPS_Score	locus	no_genes	XGB_score	rel_XGB_score	XGB_scaled	PoPS_prediction	Magma_pred	dist_pred	Combined_score	raw_FLAMES_score	PoPS_clos	diff	diff2	FLAMES_score	nPoPS	FLAMES_raw	FLAMES_scaled	FLAMES_causal	FLAMES_score2	uniqTP	TP
41	ENSG00000141505	ASGR1	17	7076750	7082883	-1	protein_coding	ASGR1	432.0	108360.0	P07306	|ASGPR|ASGPR1|CLEC4H1|HL-1|ASGR1|	469983	469983.0	463850	463850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1113	0.39535562660244766	0.39535562660244766	0.38135598871676546	0.38135598871676546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26727302678025133	0.8206108777592159	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000141505	0.629568241227886	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.32953370246550356	0.32953370246550356	0	-0.16246543097991845	0.40958752666434484	-0.7492033139824694	0.8729925015	0.016916468952265337	0.012561375730638586	0	0.0	calciumASGR1	0.0
42	ENSG00000132535	DLG4	17	7093209	7123021	-1	protein_coding	DLG4	1742.0	602887.0	P78352	|PSD95|SAP-90|SAP90|PSD-95|DLG4|	510121	510121.0	480309	480309.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8495	0.34327542896291147	0.34327542896291147	0.3594043625839407	0.3594043625839407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3541323480962018	0.41032516511078365	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000132535	0.04650099141282	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.17567656022234146	0.17567656022234146	0	-0.16809427033440974	0.41521636601883616	-1.0569175984687935	0.5825102169	0.01128762959777404	0.008381663861767637	0	0.0	calciumDLG4	0.0
43	ENSG00000072778	ACADVL	17	7120444	7128592	1	protein_coding	ACADVL	37.0	609575.0	P49748	|ACAD6|LCACD|VLCAD|201460|ACADVL|	515692	515692.0	507544	507544.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0638	0.33604689786893926	0.33604689786893926	0.32308061644338043	0.32308061644338043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3793476726126042	0.7514658506141582	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000072778	0.5313045201842939	calcium17_6709581_T_C	54	0.017266404	0.03108646	0.00874407	0	0	0	0.30122873132774525	0.30122873132774525	0	-0.16515373007863765	0.41227582576306404	-0.805813256257986	0.8240378222	0.014228169853546146	0.01056517101731236	0	0.0	calciumACADVL	0.0
45	ENSG00000004975	DVL2	17	7128660	7137864	-1	protein_coding	DVL2	1856.0	602151.0	O14641	|DVL2|	524964	524964.0	515760	515760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4797	0.3240162139157333	0.3240162139157333	0.3121228085384477	0.3121228085384477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31062032286911095	0.3415650247273651	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000004975	-0.0512157574631316	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.14989150757855949	0.14989150757855949	0	-0.169037612430629	0.4161597081150554	-1.1084877037563574	0.5338280375	0.010344287501554772	0.0076811823046190565	0	0.0	calciumDVL2	0.0
46	ENSG00000040633	PHF23	17	7138347	7143041	-1	protein_coding	PHF23	79142.0	612910.0	Q9BUL5	|hJUNE-1b|FLJ16355|MGC2941|PHF23|	530141	530141.0	525447	525447.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5804	0.3172989090380643	0.3172989090380643	0.29920310489006846	0.29920310489006846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32246905445474655	0.5140401670805969	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000040633	0.1938929651004863	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.21456968596102138	0.21456968596102138	0	-0.16667137144543107	0.41379346712985743	-0.9791313469914338	0.6559404383	0.012710528486752722	0.009438241781285286	0	0.0	calciumPHF23	0.0
47	ENSG00000170296	GABARAP	17	7143333	7146089	-1	protein_coding	GABARAP	11337.0	605125.0	O95166	|ATG8A|GABARAP-a|MM46|FLC3B|GABARAP|	533189	533189.0	530433	530433.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3976	0.3133440422682874	0.3133440422682874	0.29255319858359397	0.29255319858359397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30096013554854806	0.5739367611885244	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000170296	0.2790135075009579	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.23703090875149424	0.23703090875149424	0	-0.16584963114241064	0.412971726826837	-0.9342089014104881	0.6983472269	0.013532268789773158	0.010048427555182636	0	0.0	calciumGABARAP	0.0
48	ENSG00000262526	CTD-2545G14.7	17	7143746	7147954	-1	protein_coding	0	0.0	0.0	0	|CTD-2545G14.7|	535054	535054.0	530846	530846.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31092415167588777	0.31092415167588777	0.29200237401388396	0.29200237401388396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1365133901256648	0.3776039097037637	81	1	4	13	19	1.0	17_6709581_T_C	calcium	0	0.0	calcium17_6709581_T_C	54	0.021932112	0.039486606	0.011106883	0	0	0	0.16628059421951785	0.16628059421951785	0	-0.16711431412046923	0.4142364098048956	-1.0757095304744408	0.5593435681	0.012267585811714558	0.009109333343951889	0	0.0	calciumCTD-2545G14.7	0.0
49	ENSG00000175826	CTDNEP1	17	7146910	7155810	-1	protein_coding	CTDNEP1	23399.0	610684.0	O95476	|DULLARD|HSA011916|NET56|CTDNEP1|	542910	542910.0	534010	534010.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3483	0.30073076803305065	0.30073076803305065	0.2877824976493261	0.2877824976493261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2951593166094037	0.4956996769500024	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000175826	0.1678288375643919	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.20769200216204847	0.20769200216204847	0	-0.1669229904254007	0.4140450861098271	-0.9928867145893796	0.6429553713	0.01245890950678307	0.009251401338561832	0	0.0	calciumCTDNEP1	0.0
50	ENSG00000262302	RP1-4G17.5	17	7150148	7165408	-1	protein_coding	0	0.0	0.0	0	|RP1-4G17.5|	552508	552508.0	537248	537248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2882770897993502	0.2882770897993502	0.2834639263255467	0.2834639263255467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1365133901256648	0.3776039097037637	81	1	4	13	19	1.0	17_6709581_T_C	calcium	0	0.0	calcium17_6709581_T_C	54	0.021932112	0.039486606	0.011106883	0	0	0	0.16628059421951785	0.16628059421951785	0	-0.16711431412046923	0.4142364098048956	-1.0757095304744408	0.5593435681	0.012267585811714558	0.009109333343951889	0	0.0	calciumRP1-4G17.5	0.0
51	ENSG00000170291	ELP5	17	7154735	7163259	1	protein_coding	ELP5	23587.0	615019.0	Q8TE02	|C17orf81|DERP6|MST071|MSTP071|ELP5|	550359	550359.0	541835	541835.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1863	0.29106547847659775	0.29106547847659775	0.2773461725694699	0.2773461725694699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27609780204264134	0.42954352290370773	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000170291	0.0738126785587092	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.18288344439468798	0.18288344439468798	0	-0.1678306076106453	0.41495270329507167	-1.0425038301241005	0.5961168142	0.011551292321538485	0.008577447423261138	0	0.0	calciumELP5	0.0
52	ENSG00000181885	CLDN7	17	7163222	7167302	-1	protein_coding	CLDN7	1366.0	609131.0	O95471	|CEPTRL2|claudin-1|CLDN-7|CPETRL2|Hs.84359|CLDN7|	554402	554402.0	550322	550322.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7059	0.28581957088138515	0.28581957088138515	0.26602692771927955	0.26602692771927955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21957217489527933	0.6976499269929074	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000181885	0.454825370131638	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.28342334592813784	0.28342334592813784	0	-0.1641523711237053	0.4112744668081317	-0.8414240270572009	0.7859361483	0.015229528808478497	0.011308733170243834	0	0.0	calciumCLDN7	0.0
54	ENSG00000181856	SLC2A4	17	7184986	7191576	1	protein_coding	SLC2A4	6517.0	138190.0	P14672	|GLUT4|SLC2A4|	578676	578676.0	572086	572086.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5794	0.2543233648546249	0.2543233648546249	0.23699993998279506	0.23699993998279506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32235139078458136	1.0	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000181856	0.8845025928934516	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	1	0	0	0.3968046233057976	0.3968046233057976	0	-0.14870721420810418	0.39582930989253057	-0.6146614723018814	1.0	0.03067468572407961	0.02277758165056193	0	0.0	calciumSLC2A4	0.0
56	ENSG00000006047	YBX2	17	7191571	7197934	-1	protein_coding	YBX2	51087.0	611447.0	Q9Y2T7	|CONTRIN|CSDA3|DBPC|MSY2|YBX2|	585034	585034.0	578671	578671.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68823	0.2460736788565141	0.2460736788565141	0.22821742232773395	0.22821742232773395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21749305784346026	0.4548556954988024	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000006047	0.1097844377666947	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.19237550911784848	0.19237550911784848	0	-0.16748334191540465	0.41460543759983104	-1.0235197006777796	0.6140378324	0.011898558016779148	0.008835310626781235	0	0.0	calciumYBX2	0.0
57	ENSG00000132507	EIF5A	17	7210318	7215774	1	protein_coding	EIF5A	1984.0	600187.0	P63241	|EIF-5A|EIF5A1|eIF5AI|MGC104255|MGC99547|EIF5A|	602874	602874.0	597418	597418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.324	0.22292577099141556	0.22292577099141556	0.2032142547530292	0.2032142547530292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09839036099214006	0.7343422083666441	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000132507	0.5069696854964714	calcium17_6709581_T_C	54	0.017609157	0.03170355	0.008917647	0	0	0	0.2951930466521724	0.2951930466521724	0	-0.16508477411289416	0.4122068697973205	-0.8178846256091318	0.8119142835	0.014297125819289635	0.01061637448045926	0	0.0	calciumEIF5A	0.0
58	ENSG00000132522	GPS2	17	7214643	7218883	-1	protein_coding	GPS2	2874.0	601935.0	Q13227	|AMF-1|GPS2|	605983	605983.0	601743	601743.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036513	0.21889175498510438	0.21889175498510438	0.1974459345012237	0.1974459345012237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136943015484539	0.6404979725959778	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000132522	0.3736053036158728	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.26199136302928927	0.26199136302928927	0	-0.16493645684744554	0.41205855253187196	-0.884287992854898	0.7454725646	0.014445443084738245	0.010726507919293218	0	0.0	calciumGPS2	0.0
59	ENSG00000261915	RP11-542C16.2	17	7215980	7222493	-1	protein_coding	0	2874.0	601935.0	0	|AMF-1|RP11-542C16.2|	609593	609593.0	603080	603080.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21420767721643813	0.21420767721643813	0.19566275665690833	0.19566275665690833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1365133901256648	0.3776039097037637	81	1	4	13	19	1.0	17_6709581_T_C	calcium	0	0.0	calcium17_6709581_T_C	54	0.0150887845	0.027165871	0.007641278	0	0	0	0.1585801360505344	0.1585801360505344	0	-0.17094208536695935	0.41806418105138576	-1.0911104468124078	0.5593435681	0.00843981456522444	0.006267010104168544	0	0.0	calciumRP11-542C16.2	0.0
60	ENSG00000215041	NEURL4	17	7218947	7232712	-1	protein_coding	NEURL4	84461.0	0.0	Q96JN8	|KIAA1787|NEURL4|	619812	619812.0	606047	606047.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48348	0.20094823380424967	0.20094823380424967	0.19170562227838647	0.19170562227838647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1934014213771356	0.4332965242366752	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000215041	0.0791461622709259	calcium17_6709581_T_C	54	0.019377565	0.034887396	0.009813207	0	0	0	0.18429081989455076	0.18429081989455076	0	-0.16777911899821443	0.4149012146826408	-1.0396890791243751	0.5987739392	0.011602780933969355	0.008615680449811682	0	0.0	calciumNEURL4	0.0
62	ENSG00000072818	ACAP1	17	7239848	7254797	1	protein_coding	ACAP1	9744.0	607763.0	Q15027	|CENTB1|KIAA0050|ACAP1|	641897	641897.0	626948	626948.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.79234	0.172292317593448	0.172292317593448	0.1638296311609328	0.1638296311609328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043283757706970384	0.6412382283410875	81	1	4	13	19	1.0	17_6709581_T_C	calcium	ENSG00000072818	0.3746572995010688	calcium17_6709581_T_C	54	0.017609157	0.03170355	0.008917647	0	0	0	0.2602790541425887	0.2602790541425887	0	-0.16624552777192797	0.41336762345635436	-0.8877126106282992	0.7459966657	0.013136372160255818	0.00975445330276072	0	0.0	calciumACAP1	0.0
