ensg,symbol,chr,start,end,strand,gene_biotype,hgnc_symbol,entrezID,mim,uniprot,alias,TSS_distance,weighted_TSS_distance,distance,weighted_distance,VEP_sum,VEP_max,CADD_sum,CADD_max,CLPP_eQTLgen_sum,CLPP_eQTLgen_max,CLPP_GTEX_eQTL_sum,CLPP_GTEX_eQTL_max,CLPP_GTEX_tissue_weighted_eQTL_sum,CLPP_GTEX_tissue_weighted_eQTL_max,max_CLPP_eQTL_eQTLCatalog_sum,max_CLPP_eQTL_eQTLCatalog_max,mean_CLPP_eQTL_eQTLCatalog_sum,mean_CLPP_eQTL_eQTLCatalog_max,max_CLPP_rQTL_eQTLCatalog_sum,max_CLPP_rQTL_eQTLCatalog_max,mean_CLPP_rQTL_eQTLCatalog_sum,mean_CLPP_rQTL_eQTLCatalog_max,HACER_CAGE_sum,HACER_CAGE_max,HACER_PRO-seq_GRO-seq_sum,HACER_PRO-seq_GRO-seq_max,cicero_sum,cicero_max,Jung_HiC_sum,Jung_HiC_max,Javierre_HiC_sum,Javierre_HiC_max,ABC_EP_sum,ABC_EP_max,ABC_CRISPR_sum,ABC_CRISPR_max,F5_ep_sum,F5_ep_max,GeneHancer_max,GeneHancer_sum,RoadmapEpi_sum,RoadmapEpi_max,EpiMap_sum,EpiMap_max,Promoter_sum,Promoter_max,MAGMA_Z,PoPS_Score,TP,rel_TSS_distance,rel_weighted_TSS_distance,rel_distance,rel_weighted_distance,rel_VEP_sum,rel_VEP_max,rel_CADD_sum,rel_CADD_max,rel_CLPP_eQTLgen_sum,rel_CLPP_eQTLgen_max,rel_CLPP_GTEX_eQTL_sum,rel_CLPP_GTEX_eQTL_max,rel_CLPP_GTEX_tissue_weighted_eQTL_sum,rel_CLPP_GTEX_tissue_weighted_eQTL_max,rel_max_CLPP_eQTL_eQTLCatalog_sum,rel_max_CLPP_eQTL_eQTLCatalog_max,rel_mean_CLPP_eQTL_eQTLCatalog_sum,rel_mean_CLPP_eQTL_eQTLCatalog_max,rel_max_CLPP_rQTL_eQTLCatalog_sum,rel_max_CLPP_rQTL_eQTLCatalog_max,rel_mean_CLPP_rQTL_eQTLCatalog_sum,rel_mean_CLPP_rQTL_eQTLCatalog_max,rel_HACER_CAGE_sum,rel_HACER_CAGE_max,rel_HACER_PRO-seq_GRO-seq_sum,rel_HACER_PRO-seq_GRO-seq_max,rel_cicero_sum,rel_cicero_max,rel_Jung_HiC_sum,rel_Jung_HiC_max,rel_Javierre_HiC_sum,rel_Javierre_HiC_max,rel_ABC_EP_sum,rel_ABC_EP_max,rel_ABC_CRISPR_sum,rel_ABC_CRISPR_max,rel_F5_ep_sum,rel_F5_ep_max,rel_GeneHancer_max,rel_GeneHancer_sum,rel_RoadmapEpi_sum,rel_RoadmapEpi_max,rel_EpiMap_sum,rel_EpiMap_max,rel_Promoter_sum,rel_Promoter_max,rel_MAGMA_Z,rel_PoPS_Score,genes_in_locus,credset_size,genes_within_50kb,genes_within_100kb,genes_within_250kb,Highest_PIP,filename,locus
ENSG00000166927,MS4A7,11,60145955,60163424,1,protein_coding,MS4A7,58475.0,606502.0,Q9GZW8,|4SPAN2|CD20L4|CFFM4|MS4A8|MS4A7|,630224.0,630086.5225999951,630224.0,630086.5225999951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3643,0.0045119895253068,0,0.1792812295042105,0.1795777214051743,0.1522023662436899,0.1525187420943448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4498646379493506,0.1565157710552817,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000166928,MS4A14,11,60146003,60185161,1,protein_coding,MS4A14,84689.0,0.0,Q96JA4,|MS4A16|NYD-SP21|MS4A13|DKFZp434H092|FLJ32856|MS4A14|,608487.0,608349.5225999951,608487.0,608349.5225999951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176800327746016,0.0659940129225346,0.0,0.0,0.7259345016647045,0.1944804568364646,0.0,0.0,0.85183,0.0845382815353646,0,0.2078514563757595,0.2081376270300543,0.1817152415529119,0.1820206039722248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701110264788699,0.0071620053874846,0.0,0.0,0.7786018396790573,0.7786018396790573,0.0,0.0,0.3620557897261917,0.2024730522598753,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000166930,MS4A5,11,60197062,60222687,1,protein_coding,MS4A5,64232.0,606499.0,Q9H3V2,|CD20-L2|CD20L2|TETM4|MS4A5|,570961.0,570823.5225999951,570961.0,570823.5225999951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0784,0.0403003552822848,0,0.2571741013397264,0.2574424537531187,0.2326652419602295,0.2329515911751197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722216510743292,0.1770682163533792,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000156738,MS4A1,11,60223225,60238233,1,protein_coding,MS4A1,931.0,112210.0,P11836,|B1|Bp35|CD20|CVID5|LEU-16|MS4A2|S7|MS4A1|,555415.0,555277.5225999951,555415.0,555277.5225999951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190984117692265,0.2160056528731039,0.0,0.0,0.7721380376350944,0.2068585498495058,0.0,0.0,-0.31816,-0.0335372759622157,0,0.277607130136023,0.2778681009373844,0.2537724398052479,0.2540509123672586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075735677095586,0.0234420302856906,0.0,0.0,0.8281574924600279,0.8281574924600278,0.0,0.0,0.1615845927144375,0.1346649424123834,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000071203,MS4A12,11,60260251,60274903,1,protein_coding,MS4A12,54860.0,606550.0,Q9NXJ0,|Ms4a10|FLJ20217|MS4A12|,518745.0,518607.5225999952,518745.0,518607.5225999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15915,-0.0909015524338077,0,0.3258046835877276,0.3260482425974273,0.3035602273375278,0.3038201204024916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1888300606559062,0.1017219418223814,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000204979,MS4A13,11,60282886,60310194,1,protein_coding,MS4A13,503497.0,0.0,Q5J8X5,|MS4A13|,483454.0,483316.5225999952,483454.0,483316.5225999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15522,-0.2590448360651071,0,0.3721897356429254,0.3724165376430933,0.3514757116517271,0.3517177239141199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2426955895959699,0.0051610744572389,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000181995,LINC00301,11,60383209,60454622,1,lincRNA,LINC00301,283197.0,0.0,,|AP004243.1|C11orf64|NCRNA00301|MGC39681|LINC00301|,339026.0,338888.52259999514,339026.0,338888.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5620200124338385,0.5621782365707363,0.5475692643572664,0.5477380996466705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160995168088825,0.1539246379889059,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000166959,MS4A8,11,60467047,60483284,1,protein_coding,MS4A8,83661.0,606549.0,Q9BY19,|4SPAN4|CD20L5|MS4A4|MS4A8B|MS4A8|,310364.0,310226.52259999514,310364.0,310226.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.069965,-0.0364761182634154,0,0.5996921770652198,0.5998367918000831,0.5864843875165303,0.5866387007021886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2041114081080155,0.1329772320529529,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000214782,MS4A18,11,60496789,60511685,1,protein_coding,MS4A18,0.0,0.0,Q3C1V0,|MS4A18|,281963.0,281825.52259999514,281963.0,281825.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64871,-0.0520884744255028,0,0.6370212939341007,0.637152423195962,0.6250451443669334,0.6251850676890622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272523217161852,0.1240114106411955,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000166961,MS4A15,11,60524426,60544205,1,protein_coding,MS4A15,219995.0,0.0,Q8N5U1,|MS4A15|,249443.0,249305.5225999952,249443.0,249305.5225999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2444,0.0226397372881915,0,0.6797642565261223,0.6798799445154219,0.6691983718157947,0.6693218183109814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293204482368665,0.1669261247105545,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000172689,MS4A10,11,60552821,60568778,1,protein_coding,MS4A10,341116.0,608403.0,Q96PG2,|CD20L7|MS4A9|MS4A10|,224870.0,224732.5225999952,224870.0,224732.5225999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212461306045189,0.079305136791528,0.0,0.0,0.7137463053827273,0.1912151953349163,0.0,0.0,1.6844,-0.1456144407438968,0,0.7120620062116618,0.7121660263537701,0.7025617561362396,0.7026727522910682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842525601834197,0.0086065961411203,0.0,0.0,0.7655293764943552,0.7655293764943552,0.0,0.0,0.5047119701175422,0.0703015732106973,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000255845,RP11-804A23.1,11,60581405,60589212,-1,antisense,,0.0,0.0,,|RP11-804A23.1|,204436.0,204298.5225999952,204436.0,204298.5225999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7389196229891947,0.7390139405801491,0.7303055153518002,0.730406158263033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160995168088825,0.1539246379889059,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000255959,RP11-804A23.2,11,60603469,60610438,-1,antisense,,0.0,0.0,,|RP11-804A23.2|,183210.0,183072.5225999952,183210.0,183072.5225999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7668182122874189,0.7669024512667068,0.759124593021835,0.7592144814088159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160995168088825,0.1539246379889059,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000256813,RP11-804A23.4,11,60609279,60618554,-1,antisense,,0.0,0.0,,|RP11-804A23.4|,175094.0,174956.52259999514,175094.0,174956.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7774855519060181,0.7775659372146999,0.770143891729552,0.7702296680031423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160995168088825,0.1539246379889059,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000110104,CCDC86,11,60609544,60618554,1,protein_coding,CCDC86,79080.0,611293.0,Q9H6F5,|CYCLON|MGC2574|CCDC86|,175094.0,174956.52259999514,175094.0,174956.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4958,0.0866587426592047,0,0.7774855519060181,0.7775659372146999,0.770143891729552,0.7702296680031423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437407902402248,0.2036907849037853,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000183134,PTGDR2,11,60618413,60623444,-1,protein_coding,PTGDR2,11251.0,604837.0,Q9Y5Y4,|CD294|CRTH2|DL1R|DP2|GPR44|PTGDR2|,170204.0,170066.52259999514,170204.0,170066.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465016150924719,1.1723588992915477,0.0,0.0,0.747601637956255,0.200285160366405,0.0,0.0,1.8896,0.5200924981501518,1,0.7839127686057409,0.7839908320256519,0.7767831685507368,0.7768664672202759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844044074251992,0.1272303407681487,0.0,0.0,0.8018409502854437,0.8018409502854437,0.0,0.0,0.539871834412803,0.4526019425287944,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000149506,ZP1,11,60635035,60643166,1,protein_coding,ZP1,22917.0,195000.0,P60852,|HEL163|ZP1|,150482.0,150344.52259999514,150482.0,150344.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022670927137099,0.0982559831036568,0.0,0.0,0.7352514591629129,0.1969765031690501,0.0,0.0,-1.1973,-0.1806305466655856,0,0.8098345616020461,0.8099032605454055,0.8035602273375279,0.8036335335107276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899026598577953,0.0106632382117303,0.0,0.0,0.7885947525819175,0.7885947525819175,0.0,0.0,0.010948905109489,0.0501926191893035,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000110107,PRPF19,11,60658202,60674060,-1,protein_coding,PRPF19,27339.0,608330.0,Q9UMS4,|hPSO4|NMP200|PRP19|PSO4|SNEV|UBOX4|PRPF19|,119588.0,119450.52259999514,119588.0,119450.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095561969265419,0.1095561969265419,0.0,0.0,33.063232741387125,1.323654928047434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44739,-0.0893499802587049,0,0.8504403760644667,0.8504944057988924,0.845505793413946,0.8455634466015509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651913243262723,0.7642845632136506,0.0,0.0,0.1941175084680654,0.1665197249297144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927572735684178,0.1026129744688954,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000257052,RP11-881M11.2,11,60674261,60677214,1,antisense,,0.0,0.0,,|RP11-881M11.2|,116434.0,116296.52259999514,116434.0,116296.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8545858651178257,0.8546383972577355,0.8497880590773442,0.8498441142356694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160995168088825,0.1539246379889059,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000256944,RP11-881M11.1,11,60680638,60681524,-1,antisense,,0.0,0.0,,|RP11-881M11.1|,112124.0,111986.52259999514,112124.0,111986.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8602507534564362,0.8603012391054252,0.8556398552121718,0.8556937266335929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160995168088825,0.1539246379889059,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000110108,TMEM109,11,60681346,60690915,1,protein_coding,TMEM109,79073.0,0.0,Q9BVC6,|MGC5508|TMEM109|,102733.0,102595.52259999514,102733.0,102595.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4039066549586617,0.1249745534309353,0.0,0.0,43.8555613924961,2.055671764530836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53468,-0.0262977467796238,0,0.8725939011102393,0.8726399276881758,0.8683902537045536,0.8684393670115278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776949523403212,0.8718459079574259,0.0,0.0,0.2574803370428825,0.2586096191100258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244851101744285,0.1388224395308482,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
ENSG00000256196,RP11-881M11.4,11,60685941,60692869,-1,antisense,,0.0,0.0,,|RP11-881M11.4|,100779.0,100641.52259999514,100779.0,100641.52259999514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8751621590716417,0.8752072578437178,0.8710432489823848,0.8710913722610736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160995168088825,0.1539246379889059,58,5,3,6,25,0.264607901259993,NEALE2_6152_9/finemap_b38/annotated_credset_1.txt,48
