phenotype	locusname	ensg	symbol	TP	FLAMES	rel_MAGMA_Z	rel_PoPS_Score	rel_weighted_distance
NEALE2_1568	annotated_credset_1.txt	ENSG00000258083	OR9A4	0	-0.6324419823097115	0.3338014847993117	0.3166643424168425	0.9260219854388536
NEALE2_1568	annotated_credset_1.txt	ENSG00000258227	CLEC5A	0	-0.4402333827005616	0.6180769729579265	0.6635314498916729	0.9645994630713643
NEALE2_1568	annotated_credset_1.txt	ENSG00000257138	TAS2R38	1	0.0896357259897829	1.0	0.556919541005883	0.9989214872993104
NEALE2_1568	annotated_credset_1.txt	ENSG00000257743	RP11-1220K2.2	0	-0.532467910399372	0.0977487608220486	0.4604481023492768	0.8008691759376
NEALE2_1568	annotated_credset_1.txt	ENSG00000258223	PRSS58	0	-0.6429214463138758	0.0868201127991978	0.3858433729351252	0.6009718423966979
NEALE2_1568	annotated_credset_1.txt	ENSG00000270672	MTRNR2L6	0	-0.7294559690198625	0.0	0.2147784740990796	0.0
NEALE2_1717	annotated_credset_1.txt	ENSG00000205549	C9orf92	0	-0.9131500134881392	0.0	0.0	0.1255458627683718
NEALE2_1717	annotated_credset_1.txt	ENSG00000173068	BNC2	1	0.6899858107153519	1.0	1.0	1.0
NEALE2_1717	annotated_credset_1.txt	ENSG00000044459	CNTLN	0	-0.6899858107153519	0.6355606758832565	0.2931989471181454	0.653196781229822
NEALE2_1717	annotated_credset_1.txt	ENSG00000107295	SH3GL2	0	-0.8366837978180427	0.0954708374063212	0.0372077485322708	0.0
NEALE2_1717	annotated_credset_2.txt	ENSG00000113407	TARS	0	-0.6949757660021418	0.2125954568465043	0.0416096981146397	0.3103621412413414
NEALE2_1717	annotated_credset_2.txt	ENSG00000151388	ADAMTS12	0	-0.6799870891398085	1.0	0.5179748196310544	0.9121416250846808
NEALE2_1717	annotated_credset_2.txt	ENSG00000182631	RXFP3	0	-0.3327012069543933	0.6580356085003716	0.0880880325950242	0.978670782956656
NEALE2_1717	annotated_credset_2.txt	ENSG00000164175	SLC45A2	1	0.3327012069543933	0.6580356085003716	1.0	1.0
NEALE2_1717	annotated_credset_2.txt	ENSG00000242110	AMACR	0	-0.8777738296226838	0.8176599205109701	0.1586741028712363	0.9540397422107124
NEALE2_1717	annotated_credset_2.txt	ENSG00000273294	RP11-1084J3.4	0	-1.0167819850126172	0.0	0.0	0.95262162293578
NEALE2_1717	annotated_credset_2.txt	ENSG00000082196	C1QTNF3	0	-0.7187955253215104	0.6568831252760036	0.5283944844380606	0.9066694326956544
NEALE2_1717	annotated_credset_2.txt	ENSG00000039560	RAI14	0	-0.9417798332318628	0.1872623676529194	0.158864414798081	0.0
NEALE2_1717	annotated_credset_3.txt	ENSG00000182256	GABRG3	0	-0.7403013804235778	0.5916981456043956	0.2596705112177954	0.0973281381090942
NEALE2_1717	annotated_credset_3.txt	ENSG00000104044	OCA2	1	0.3356957857471569	1.0	1.0	0.8944839130652538
NEALE2_1717	annotated_credset_3.txt	ENSG00000128731	HERC2	0	-0.3356957857471569	0.596351304945055	0.1924107771468703	1.0
NEALE2_1717	annotated_credset_3.txt	ENSG00000153684	GOLGA8F	0	-0.8588945414184954	0.0	0.0060941040076234	0.7122924104683771
NEALE2_1717	annotated_credset_3.txt	ENSG00000183629	GOLGA8G	0	-0.8731560881275073	0.0	0.0	0.5137677002669062
NEALE2_1717	annotated_credset_3.txt	ENSG00000188626	GOLGA8M	0	-0.8670430061652228	0.2744333791208791	0.0122261639245691	0.2570148012508992
NEALE2_1717	annotated_credset_3.txt	ENSG00000034053	APBA2	0	-0.7030548279065343	0.5311298076923078	0.337459872317251	0.0
NEALE2_1717	annotated_credset_4.txt	ENSG00000168959	GRM5	0	-0.6998812479341413	1.0	0.4490770560143283	0.8230617958594508
NEALE2_1717	annotated_credset_4.txt	ENSG00000077498	TYR	1	0.4268466677880952	0.4713753987947537	1.0	1.0
NEALE2_1717	annotated_credset_4.txt	ENSG00000086991	NOX4	0	-0.4268466677880952	0.7999601205246368	0.5024666203591548	0.8170872656619977
NEALE2_1717	annotated_credset_4.txt	ENSG00000214414	TRIM77	0	-1.0222628095845	0.0	0.0422510254946777	0.279641294905228
NEALE2_1717	annotated_credset_4.txt	ENSG00000168930	TRIM49	0	-1.0388512105371122	0.3587158808933003	0.0090742235894533	0.1579934603249186
NEALE2_1717	annotated_credset_4.txt	ENSG00000189253	TRIM64B	0	-1.0433883223318388	0.0675957107408721	0.0	0.0582490873284006
NEALE2_1717	annotated_credset_4.txt	ENSG00000223417	TRIM49D1	0	-1.0357228864999029	0.389157213753988	0.0134943333490527	0.0
NEALE2_1727	annotated_credset_1.txt	ENSG00000129910	CDH15	0	-0.5444572364061238	0.645588748111124	0.2713052033475252	0.0
NEALE2_1727	annotated_credset_1.txt	ENSG00000259803	SLC22A31	0	-0.7965079574749132	0.645588748111124	0.116013122667771	0.0087293944288903
NEALE2_1727	annotated_credset_1.txt	ENSG00000170100	ZNF778	0	-0.638474187296973	0.645588748111124	0.2358703978640448	0.0473285362563119
NEALE2_1727	annotated_credset_1.txt	ENSG00000167522	ANKRD11	0	0.1498664821868371	1.0	1.0	0.4173320940923918
NEALE2_1727	annotated_credset_1.txt	ENSG00000268218	AC137932.1	0	-0.8925915703606753	0.0	0.0277090169752875	0.1096860007694917
NEALE2_1727	annotated_credset_1.txt	ENSG00000197912	SPG7	0	-0.3422624850250553	0.8299641774011179	0.6370670815979433	0.5123866001491696
NEALE2_1727	annotated_credset_1.txt	ENSG00000167526	RPL13	0	-0.4316938524144209	0.645588748111124	0.3034203826621076	0.5219674358363542
NEALE2_1727	annotated_credset_1.txt	ENSG00000178773	CPNE7	0	-0.6734213753520755	0.8021937379138355	0.3578574399819892	0.5682224772171756
NEALE2_1727	annotated_credset_1.txt	ENSG00000015413	DPEP1	0	-0.621221644995392	0.645588748111124	0.4699284953151072	0.6264726569893481
NEALE2_1727	annotated_credset_1.txt	ENSG00000131165	CHMP1A	0	-0.3114221193638464	0.8121691164815656	0.6301299921806153	0.6539309303922121
NEALE2_1727	annotated_credset_1.txt	ENSG00000167523	SPATA33	0	-0.5310063700274767	0.7827396362790993	0.2680913317041845	0.6729214649023726
NEALE2_1727	annotated_credset_1.txt	ENSG00000185324	CDK10	0	-0.3368192950770916	0.645588748111124	0.4235066879648184	0.7084104417347958
NEALE2_1727	annotated_credset_1.txt	ENSG00000260259	RP11-368I7.4	0	-0.8872746572327761	0.0	0.0277090169752875	0.6945568418593939
NEALE2_1727	annotated_credset_1.txt	ENSG00000158792	SPATA2L	0	-0.6242620450252123	0.645588748111124	0.2797306164743385	0.7159645077822202
NEALE2_1727	annotated_credset_1.txt	ENSG00000075399	VPS9D1	0	-0.2720483998393583	0.8037682415225132	0.4525517094888687	0.7432346720698797
NEALE2_1727	annotated_credset_1.txt	ENSG00000158805	ZNF276	0	-0.3920542637378201	0.7797597032747562	0.3398340452600605	0.7714043656603219
NEALE2_1727	annotated_credset_1.txt	ENSG00000187741	FANCA	0	-0.1498664821868371	0.8403728086396923	0.7206524985292625	0.8785473574889282
NEALE2_1727	annotated_credset_1.txt	ENSG00000204991	SPIRE2	0	-0.1596381599871061	0.8377415911996873	0.4187328535610488	0.955858789483744
NEALE2_1727	annotated_credset_1.txt	ENSG00000141002	TCF25	0	-0.3357207415706496	0.8042120613316708	0.3548033547616378	1.0
NEALE2_1727	annotated_credset_1.txt	ENSG00000258839	MC1R	1	-0.3355985720960446	0.645588748111124	0.2651965527348957	0.986435557130202
NEALE2_1727	annotated_credset_1.txt	ENSG00000198211	TUBB3	0	-0.4215697476076494	0.8017287838280515	0.343955867589982	0.9764700170871102
NEALE2_1727	annotated_credset_1.txt	ENSG00000258947	TUBB3	0	-0.276273209162676	0.645588748111124	0.6374540748662814	0.9733202501731216
NEALE2_1727	annotated_credset_1.txt	ENSG00000140995	DEF8	0	-0.5541203170744811	0.645588748111124	0.1318933257632522	0.9357931888669409
NEALE2_1727	annotated_credset_1.txt	ENSG00000177946	CENPBD1	0	-0.5100246173016221	0.7440322086375789	0.1790340527778424	0.9048570183641672
NEALE2_1727	annotated_credset_1.txt	ENSG00000003249	DBNDD1	0	-0.5198650871507702	0.7755539822260733	0.0879965781216602	0.8552598578914036
NEALE2_1727	annotated_credset_1.txt	ENSG00000141013	GAS8	0	-0.4682084202205399	0.645588748111124	0.2097124884286539	0.8343783317494501
NEALE2_1727	annotated_credset_1.txt	ENSG00000221819	C16orf3	0	-0.6421845698529154	0.645588748111124	0.0156660576941766	0.8212545386668718
NEALE2_1727	annotated_credset_1.txt	ENSG00000126856	PRDM7	0	-0.7571221385712195	0.7884036224150137	0.0	0.7821363288298256
NEALE2_1980	annotated_credset_1.txt	ENSG00000145864	GABRB2	0	-0.3978233592150936	0.0019728657843884	0.659924567764967	0.0
NEALE2_1980	annotated_credset_1.txt	ENSG00000145863	GABRA6	0	-0.7298498711554383	0.0	0.0	0.4375550331267365
NEALE2_1980	annotated_credset_1.txt	ENSG00000022355	GABRA1	0	0.1744844355614806	1.0	1.0	1.0
NEALE2_1980	annotated_credset_1.txt	ENSG00000113327	GABRG2	1	-0.1744844355614806	0.431963125181371	0.9016434993617436	0.7350675520419973
NEALE2_20002_1065	annotated_credset_1.txt	ENSG00000152104	PTPN14	0	-0.1168200671672821	0.4092760106915561	1.0	0.0
NEALE2_20002_1065	annotated_credset_1.txt	ENSG00000117724	CENPF	0	-0.3886894699348118	0.0521173727448037	0.0134542353127189	0.1917288682030538
NEALE2_20002_1065	annotated_credset_1.txt	ENSG00000082482	KCNK2	1	0.1168200671672821	1.0	0.0	1.0
NEALE2_20002_1065	annotated_credset_1.txt	ENSG00000136636	KCTD3	0	-0.4943107071552866	0.0	0.2450187200239911	0.2647083291217864
NEALE2_20002_1065	annotated_credset_1.txt	ENSG00000042781	USH2A	0	-0.5227331414078011	0.1281452976281771	0.18551798775706	0.1698158839052454
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000148702	HABP2	0	-0.6880481276794927	0.113961209681054	0.0359820339107268	0.2152478307355653
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000197893	NRAP	0	-0.7272674580809011	0.1108979463065066	0.0	0.3937737270164024
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000165806	CASP7	0	-0.6187406944641292	0.0689331911121794	0.1014686769222647	0.5537367629110577
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000148735	PLEKHS1	0	-0.6215027501240682	0.232276189474633	0.0701855838976746	0.6795636831129664
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000198924	DCLRE1A	0	-0.4569151438887788	0.3109835794660697	0.2049643005491613	0.8495351885770458
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000196865	NHLRC2	0	-0.3428744534257517	0.2757838438772291	0.2464612088189658	1.0
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000234631	AL162407.1	0	-0.5771089276563179	0.0	0.1431255458802942	0.9999904179324371
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000043591	ADRB1	1	0.3428744534257517	1.0	1.0	0.9272231408230596
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000165813	C10orf118	0	-0.6474206618633249	0.6368102399230805	0.1573476728260824	0.7432115108624756
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000095627	TDRD1	0	-0.5242816830827475	0.8100446193831408	0.1897430648888854	0.6032941603093575
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000165816	VWA2	0	-0.4791703303446779	0.8840046271952887	0.1237508178961524	0.4595894975520124
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000169129	AFAP1L2	0	-0.5519698505717527	0.1206360891185793	0.272300580199266	0.3264826015192084
NEALE2_20002_1065	annotated_credset_2.txt	ENSG00000099204	ABLIM1	0	-0.5322374604033406	0.1009359554106635	0.2722380635161315	0.0
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000184148	SPRR4	0	-0.8199514830975722	0.1794593310367064	0.147913334585307	0.0
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000169474	SPRR1A	0	-0.8357817561353622	0.4750453951499313	0.1162527885097269	0.0184548345142624
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000163209	SPRR3	0	-0.8781054631496109	0.3419383304766915	0.0316053744812295	0.0436063247431949
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000169469	SPRR1B	0	-0.86442373928697	0.1610467188215928	0.0589688222065111	0.084092933522728
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000163216	SPRR2D	0	-0.8588285501547909	0.1421250021212687	0.0701592004708694	0.0966819213993278
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000241794	SPRR2A	0	-0.8557224041047653	0.2295806676056816	0.0763714925709206	0.1184362946472755
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000196805	SPRR2B	0	-0.8066543969743275	0.2006889880699849	0.1745075068317962	0.2354103095600196
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000203785	SPRR2E	0	-0.8452379484484527	0.2921241536137933	0.0973404038835459	0.186248994595559
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000244094	SPRR2F	0	-0.8498923537411273	0.3147216046973374	0.0880315932981968	0.1964682250377418
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000159516	SPRR2G	0	-0.8120273003979582	0.2206526719500399	0.1637616999845349	0.2485387657466896
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000203784	LELP1	0	-0.8378296838514027	0.0	0.1121569330776458	0.3241633013787806
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000203783	PRR9	0	-0.7659310617015801	0.7589559964023285	0.1938374352431969	0.3439535639060851
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000203782	LOR	0	-0.7144559311302846	0.6366351587557487	0.1859360509161223	0.4036226621297428
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000159527	PGLYRP3	0	-0.8032877530041981	0.5658187248629661	0.1765295244397187	0.4713642693549938
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000163218	PGLYRP4	0	-0.7693302763777926	0.7117789807728206	0.1870390058907718	0.5245053828343136
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000163220	S100A9	0	-0.8485607102858815	0.545719279786855	0.0840186831566862	0.5414937556891604
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000163221	S100A12	0	-0.8929289652858555	0.5093267941690567	0.0	0.561876457575069
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143546	S100A8	0	-0.8915550530088054	0.0994959865596416	0.0011122731014634	0.5835374345006015
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000184330	S100A7A	0	-0.8391415452415456	0.2371001408522409	0.1059392886359832	0.6281962103396699
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000197364	S100A7L2	0	-0.7967228056073311	0.5864544266634989	0.1844938422986382	0.6515090475944871
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143556	S100A7	0	-0.8001153165115947	0.5779184414614693	0.1758958856146227	0.6804368159939111
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000197956	S100A6	0	-0.8618928828162513	0.5450778081354897	0.0502891611321405	0.7857418665045939
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000196420	S100A5	0	-0.8215378491412372	0.4096186807405773	0.1357398242997348	0.7934380022666033
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000196154	S100A4	0	-0.6926276811301434	0.6306956064282927	0.2249884497353744	0.8051069666686647
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000188015	S100A3	0	-0.7452434756611516	0.6493458007365045	0.2293496560453674	0.8040419697981385
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000196754	S100A2	0	-0.8317872966108804	0.6316289646511786	0.0655758359385124	0.8298555981337463
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000188643	S100A16	0	-0.8825267525844	0.399917694774891	0.0137620174134089	0.8929399350128873
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000189334	S100A14	0	-0.8194534831517328	0.4387683065487807	0.1399085562787435	0.8982941928397082
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000189171	S100A13	0	-0.6815853768472281	0.4887997013253687	0.2092850248157924	0.9221395285297884
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000160678	S100A1	0	-0.7056065941705146	0.4869550460739559	0.1911271669667047	0.9192749099840668
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000160679	CHTOP	0	-0.525674005740096	0.3603543367217066	0.3404843548977934	0.9391655387085938
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143553	SNAPIN	0	-0.6734015391050561	0.5061686493458007	0.4073342140864525	0.9608056060097048
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143621	ILF2	0	-0.6711108905368915	0.6195801585011964	0.3153917494735139	0.9736552672040903
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000169418	NPR1	1	0.4888934419597804	0.8251904899282164	1.0	1.0
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143624	INTS3	0	-0.5506246290849589	0.5072700120488062	0.3575271113132312	0.9468616744706032
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143554	SLC27A3	0	-0.6754636492147073	0.2592953993924686	0.2534139848034294	0.8823387554312749
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143614	GATAD2B	0	-0.63292710992749	0.8132095643762621	0.443822537392146	0.8400023418779352
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000198837	DENND4B	0	-0.6442017392509788	0.8613878188266839	0.4277773375830591	0.6660677220915758
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000160741	CRTC2	0	-0.6572303412035159	0.93673528263784	0.4044527682223575	0.6407419849924656
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143570	SLC39A1	0	-0.6986740620882064	0.930609058665807	0.3215653264529766	0.624808851183415
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143578	CREB3L4	0	-0.6885039475207873	0.8700595652247697	0.3419055555878147	0.6130506723838226
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143543	JTB	0	-0.4888934419597804	1.0	0.4193340833800553	0.6036622510186472
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143545	RAB13	0	-0.5585805088309553	0.7993619223785362	0.4100634185326642	0.5933719278534318
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000177954	RPS27	0	-0.6226617970572526	0.7570213993585285	0.2778374742364418	0.5806756039048027
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143552	NUP210L	0	-0.6907973430182216	0.9591528501366098	0.337703810598195	0.5779908081291044
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143549	TPM3	0	-0.6916799390843454	0.7771140563748367	0.3369489171948902	0.3512984179778163
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000163263	C1orf189	0	-0.8004737507410361	0.3449064096254687	0.1868687992983791	0.2898743052777286
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143612	C1orf43	0	-0.6936319848022346	0.7754849220221631	0.3330448257591117	0.2796508929106615
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143569	UBAP2L	0	-0.6941512024388208	0.6445602185755257	0.3385255889036032	0.2608698682554264
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143575	HAX1	0	-0.624318023387119	0.9036604612486636	0.4716727485893433	0.1879203705743037
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143595	AQP10	0	-0.8316205310318165	0.4298063705941249	0.1245752387168181	0.1202024609233969
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000143515	ATP8B2	0	-0.7889200545769491	0.4733636533337859	0.2099761916265529	0.1139811506705716
NEALE2_20002_1065	annotated_credset_3.txt	ENSG00000160712	IL6R	0	-0.7284846774423036	0.5452152663464965	0.3239891930958561	0.002964984742944
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000214510	SPINK13	0	-0.6222230447536612	0.057983145437162	0.1200319774227303	0.0
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000145879	SPINK7	0	-0.6719033496423945	0.0388227591853683	0.0	0.0417924607944841
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000268126	AC091948.1	0	-0.7214328974905181	0.0676911794007973	0.1465607973777884	0.050816409286107
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000204909	SPINK9	0	-0.7599440630625409	0.1581944553745895	0.0695384662337429	0.0754977395267756
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000145868	FBXO38	0	-0.5321901073798636	0.2718011744278139	0.0971788458226691	0.2205725730120643
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000164270	HTR4	0	-0.2848624495347878	0.9313326423621168	0.1873842217850375	0.5507637223233188
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000169252	ADRB2	1	-0.0326447265192255	0.5641858120948986	1.0	0.7640337431997958
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000169247	SH3TC2	0	0.0326447265192255	1.0	0.3654049940285623	1.0
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000173210	ABLIM3	0	-0.3650290147865904	0.8678559408734033	0.3686288596072378	0.7952634335713253
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000157510	AFAP1L1	0	-0.3926971602772942	0.3865816515328342	0.2294123825448979	0.6115895971795495
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000164284	GRPEL2	0	-0.4677550765018901	0.4669363575323955	0.263885459244876	0.5079691433713567
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000145882	PCYOX1L	0	-0.6589362162366136	0.3011869858529504	0.066293287044716	0.4902522841488871
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000127743	IL17B	0	-0.6445049646132543	0.1926185520748392	0.3004166631323159	0.4714930081478036
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000113712	CSNK1A1	0	-0.6496567700628633	0.0	0.0568003262122853	0.3012226793891516
NEALE2_20002_1065	annotated_credset_4.txt	ENSG00000183111	ARHGEF37	0	-0.5983932860048773	0.0950040771766849	0.1542902250075785	0.2170545678726884
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000179715	PCED1B	0	-0.9440608725891296	0.1973911754533327	0.1491354206547669	0.1176670239876455
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000005175	RPAP3	0	-0.8985959204070662	0.6731333294404593	0.1691822893591037	0.7814935074118177
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000111405	ENDOU	0	-0.8510971893409753	0.7380544912537601	0.2641797514912856	0.8090788755419918
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000079337	RAPGEF3	0	-0.3492760873508225	0.8611591481792579	0.7273275134855072	0.8733867523482777
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000211584	SLC48A1	0	-0.7261117688420573	0.8415600243753809	0.3523218361567239	0.8899512666981562
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000061273	HDAC7	0	-0.3378126168629973	1.0	0.7826673410807257	0.96119720441117
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000268069	AC004466.1	0	-0.914260009376249	0.1132631717640858	0.1966086747523424	0.8945488280531853
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000111424	VDR	1	0.3378126168629973	0.7541350557803941	1.0	1.0
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000134291	TMEM106C	0	-0.7656378558215695	0.5468694554617772	0.3301315396391061	0.854338904335086
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000139219	COL2A1	0	-0.8060865901061252	0.596219120899194	0.4080033209860713	0.8410510893575859
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000257955	RP1-228P16.5	0	-0.914260009376249	0.1132631717640858	0.1966086747523424	0.774858085117817
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000079387	SENP1	0	-0.6953754936402181	0.689558263598483	0.5774475218600852	0.742151901956403
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000152556	PFKM	0	-0.7607807877973429	0.6404032418657647	0.4567021314904765	0.6541307342239017
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000177981	ASB8	0	-0.9110363260473816	0.5374067768948939	0.211437050511945	0.5938165557463153
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000177875	C12orf68	0	-0.8309480730932748	0.5678760029765514	0.3683996739738693	0.5431952980707495
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000269514	DKFZP779L1853	0	-0.997739292188914	0.5957549705264514	0.0348172357825905	0.522259494225825
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000172640	OR10AD1	0	-0.9671502128973944	0.6460329367093536	0.0381871143744802	0.5167285614483662
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000187166	H1FNT	0	-0.960474469622726	0.7153710133600445	0.0515386009238175	0.3375749879085974
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000167528	ZNF641	0	-0.7329906018090797	0.7429505290565619	0.5065063365511094	0.321979199959271
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000269282	AC024257.1	0	-0.920324245540342	0.1132631717640858	0.1966086747523424	0.2850290052240515
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000139223	ANP32D	0	-0.9385106504601736	0.0	0.1602358649126788	0.1343757866482632
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000177627	C12orf54	0	-1.0186285829165131	0.1828438044160165	0.0	0.1204628956575601
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000197376	OR8S1	0	-0.9713074373781758	0.1740698651119126	0.0946422910766745	0.0853186332048297
NEALE2_20002_1065	annotated_credset_5.txt	ENSG00000167531	LALBA	0	-1.007488622066773	0.4043004280664243	0.0200489198455378	0.0
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000084731	KIF3C	0	-0.6513305291669265	0.0971557665608885	0.3121433060077882	0.0324630764420071
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000268412	AC013449.1	0	-0.7059924864259253	0.0178903460928203	0.209632440806197	0.0949092428950511
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000084733	RAB10	0	-0.6489796021475838	0.1827864686632288	0.2784689479264176	0.2431063876322513
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000157833	GAREML	0	-0.7304001807789486	0.108245425922253	0.1540040027837439	0.3141931439357415
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000084754	HADHA	0	-0.6052225867699697	0.070678178302261	0.3719598940411429	0.3891644894045837
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000138029	HADHB	0	-0.7046107956654317	0.0	0.1731834762502187	0.4514459046171764
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000173567	GPR113	0	-0.737338104207834	0.0245520440797302	0.1469412052423798	0.5281696041890006
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000138018	EPT1	0	-0.7347394059835377	0.0932882536691788	0.1391255964343193	0.5949878056262525
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000157856	DRC1	0	-0.7251225191479709	0.0515188045418484	0.128050289027877	0.6777991316117775
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000115155	OTOF	0	-0.8018650894851211	0.2057033419278064	0.0	0.8166626420242363
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000173557	C2orf70	0	-0.7134239639866746	0.1780295517651725	0.0755033333028011	0.8450298101528524
NEALE2_20002_1065	annotated_credset_6.txt	ENSG00000157884	CIB4	0	-0.5172138713670968	0.3955771519238397	0.1301782096659192	0.9292245019259684
